date,participant,trial,isPrac,isStationary,nTarg,targOnset,targFlash,targRT,targCor,targGap,FA_rt
2021-11-16,ph01,0,1,1,8,1.652287,1,2.464374,1,0.07,NaN
2021-11-16,ph01,0,1,1,8,2.486762,2,0,0,0.07,NaN
2021-11-16,ph01,0,1,1,8,3.33052,2,4.119315,1,0.07,NaN
2021-11-16,ph01,0,1,1,8,4.275561,1,4.840985,1,0.07,NaN
2021-11-16,ph01,0,1,1,8,5.118512,2,5.651445,1,0.07,NaN
2021-11-16,ph01,0,1,1,8,6.062463,1,0,0,0.07,5.817777
2021-11-16,ph01,0,1,1,8,6.906927,1,0,0,0.07,5.817777
2021-11-16,ph01,0,1,1,8,7.817199,1,0,0,0.07,5.817777
2021-11-16,ph01,1,1,1,8,1.676072,2,0,0,0.07,1.376136
2021-11-16,ph01,1,1,1,8,2.5095,2,3.208614,1,0.06,1.376136
2021-11-16,ph01,1,1,1,8,3.464252,2,4.209196,1,0.06,1.376136
2021-11-16,ph01,1,1,1,8,4.397767,2,5.052168,1,0.05,1.376136
2021-11-16,ph01,1,1,1,8,5.330298,2,5.941513,1,0.05,1.376136
2021-11-16,ph01,1,1,1,8,6.252306,2,6.840331,1,0.04000001,1.376136
2021-11-16,ph01,1,1,1,8,7.172888,2,7.717505,1,0.04000001,1.376136
2021-11-16,ph01,1,1,1,8,8.08357,1,8.906193,1,0.04000001,1.376136
2021-11-16,ph01,2,1,1,8,1.799841,1,2.320645,1,0.04000001,NaN
2021-11-16,ph01,2,1,1,8,2.64404,2,3.131694,1,0.03000001,NaN
2021-11-16,ph01,2,1,1,8,3.554011,2,4.065033,1,0.03000001,NaN
2021-11-16,ph01,2,1,1,8,4.443978,1,5.252976,0,0.03000001,NaN
2021-11-16,ph01,2,1,1,8,5.286644,2,5.852825,1,0.02000001,NaN
2021-11-16,ph01,2,1,1,8,6.174921,2,6.663791,1,0.02000001,NaN
2021-11-16,ph01,2,1,1,8,7.063564,1,7.496341,0,0.02000001,NaN
2021-11-16,ph01,2,1,1,8,7.90729,1,8.494986,0,0.02000001,NaN
2021-11-16,ph01,3,1,1,7,1.354264,1,0,0,0.02000001,NaN
2021-11-16,ph01,3,1,1,7,2.187716,1,2.198765,1,0.02000001,NaN
2021-11-16,ph01,3,1,1,7,3.031644,1,3.553972,1,0.02000001,2.964798
2021-11-16,ph01,3,1,1,7,3.87467,1,4.375108,1,0.02000001,2.964798
2021-11-16,ph01,3,1,1,7,4.719337,1,5.152369,1,0.02000001,2.964798
2021-11-16,ph01,3,1,1,7,5.563318,1,5.962276,1,0.02000001,2.964798
2021-11-16,ph01,3,1,1,7,6.452004,2,6.972948,1,0.01000001,2.964798
2021-11-16,ph01,4,1,1,8,1.788199,1,2.298615,1,0.01000001,NaN
2021-11-16,ph01,4,1,1,8,2.631925,2,3.209611,1,0.01,NaN
2021-11-16,ph01,4,1,1,8,3.509159,2,3.975248,1,0.01,NaN
2021-11-16,ph01,4,1,1,8,4.386333,1,5.05316,1,0.01,NaN
2021-11-16,ph01,4,1,1,8,5.230649,2,5.763857,1,0.01,NaN
2021-11-16,ph01,4,1,1,8,6.10862,2,6.663521,1,0.01,NaN
2021-11-16,ph01,4,1,1,8,6.985947,1,7.662874,0,0.01,NaN
2021-11-16,ph01,4,1,1,8,7.818638,1,8.640226,1,0.01,NaN
2021-11-16,ph01,5,1,1,7,1.510141,1,2.288115,0,0.01,NaN
2021-11-16,ph01,5,1,1,7,2.354356,1,3.031661,1,0.01,NaN
2021-11-16,ph01,5,1,1,7,3.197514,2,3.676188,1,0.01,NaN
2021-11-16,ph01,5,1,1,7,4.064369,2,4.575464,1,0.01,NaN
2021-11-16,ph01,5,1,1,7,4.941914,1,5.597383,1,0.01,NaN
2021-11-16,ph01,5,1,1,7,5.785931,1,6.307859,0,0.01,NaN
2021-11-16,ph01,5,1,1,7,7.8293,1,8.473269,1,0.01,NaN
2021-11-16,ph01,6,1,1,7,1.82098,2,0,0,0.01,2.664353
2021-11-16,ph01,6,1,1,7,2.664353,2,3.287359,1,0.01,2.664353
2021-11-16,ph01,6,1,1,7,3.542325,2,4.064566,1,0.01,2.664353
2021-11-16,ph01,6,1,1,7,4.408746,1,4.875207,0,0.01,2.664353
2021-11-16,ph01,6,1,1,7,5.252414,1,5.729956,0,0.01,2.664353
2021-11-16,ph01,6,1,1,7,6.087182,1,6.907231,0,0.01,2.664353
2021-11-16,ph01,6,1,1,7,7.240577,1,7.817618,1,0.01,2.664353
2021-11-16,ph01,7,1,1,8,1.77634,2,2.45389,1,0.01,NaN
2021-11-16,ph01,7,1,1,8,2.665509,2,3.153716,1,0.01,NaN
2021-11-16,ph01,7,1,1,8,3.532339,1,4.287461,0,0.01,NaN
2021-11-16,ph01,7,1,1,8,4.375898,1,4.89811,1,0.01,NaN
2021-11-16,ph01,7,1,1,8,5.309022,2,5.953538,1,0.01,NaN
2021-11-16,ph01,7,1,1,8,6.186844,1,6.732222,1,0.01,NaN
2021-11-16,ph01,7,1,1,8,7.030691,2,7.841463,1,0.01,NaN
2021-11-16,ph01,7,1,1,8,7.908194,1,8.620061,1,0.01,NaN
2021-11-16,ph01,8,1,1,8,1.577264,2,2.154963,1,0.01,NaN
2021-11-16,ph01,8,1,1,8,2.454978,2,3.03291,1,0.01,NaN
2021-11-16,ph01,8,1,1,8,3.321715,2,3.998819,1,0.01,NaN
2021-11-16,ph01,8,1,1,8,4.199489,1,4.709866,1,0.01,NaN
2021-11-16,ph01,8,1,1,8,5.086467,1,5.80966,1,0.01,NaN
2021-11-16,ph01,8,1,1,8,5.931351,2,0,0,0.01,NaN
2021-11-16,ph01,8,1,1,8,6.808216,2,7.297192,1,0.01,NaN
2021-11-16,ph01,8,1,1,8,7.674933,2,8.285135,1,0.01,NaN
2021-11-16,ph01,9,1,1,7,1.764782,1,2.508828,1,0.01,NaN
2021-11-16,ph01,9,1,1,7,2.60892,2,3.231133,1,0.01,NaN
2021-11-16,ph01,9,1,1,7,3.496925,1,4.125089,1,0.01,NaN
2021-11-16,ph01,9,1,1,7,4.340503,1,4.860855,1,0.01,NaN
2021-11-16,ph01,9,1,1,7,5.178315,1,5.739679,1,0.01,NaN
2021-11-16,ph01,9,1,1,7,6.010972,2,6.584281,1,0.01,NaN
2021-11-16,ph01,9,1,1,7,7.473562,1,8.167797,1,0.01,NaN
2021-11-16,ph01,10,1,1,8,1.709849,1,2.471051,0,0.01,NaN
2021-11-16,ph01,10,1,1,8,2.554426,2,3.108991,1,0.01,NaN
2021-11-16,ph01,10,1,1,8,3.442385,1,4.120286,1,0.01,NaN
2021-11-16,ph01,10,1,1,8,4.275909,1,4.807068,0,0.01,NaN
2021-11-16,ph01,10,1,1,8,5.125251,2,0,0,0.01,NaN
2021-11-16,ph01,10,1,1,8,5.962463,2,6.593643,1,0.01,NaN
2021-11-16,ph01,10,1,1,8,6.842317,2,7.700158,1,0.01,NaN
2021-11-16,ph01,10,1,1,8,7.710942,2,8.316779,1,0.01,NaN
2021-11-16,ph01,11,1,1,7,1.466068,1,2.298645,1,0.01,NaN
2021-11-16,ph01,11,1,1,7,2.310357,2,2.971206,1,0.01,NaN
2021-11-16,ph01,11,1,1,7,3.209792,1,3.864805,0,0.01,NaN
2021-11-16,ph01,11,1,1,7,4.065874,2,4.570135,1,0.01,NaN
2021-11-16,ph01,11,1,1,7,4.939782,2,5.469601,1,0.01,NaN
2021-11-16,ph01,11,1,1,7,5.819897,1,6.250837,0,0.01,NaN
2021-11-16,ph01,11,1,1,7,7.618444,2,8.218476,1,0.01,NaN
2021-11-16,ph01,12,1,1,8,1.759984,2,2.233195,1,0.01,NaN
2021-11-16,ph01,12,1,1,8,2.643703,1,3.098512,0,0.01,NaN
2021-11-16,ph01,12,1,1,8,3.482867,1,3.968411,0,0.01,NaN
2021-11-16,ph01,12,1,1,8,4.321801,2,4.909129,1,0.01,NaN
2021-11-16,ph01,12,1,1,8,5.206825,2,5.819201,1,0.01,NaN
2021-11-16,ph01,12,1,1,8,6.090462,2,6.65729,1,0.01,NaN
2021-11-16,ph01,12,1,1,8,6.989693,1,7.687625,0,0.01,NaN
2021-11-16,ph01,12,1,1,8,7.845681,1,8.576335,0,0.01,NaN
2021-11-16,ph01,13,1,1,8,1.724927,2,2.253882,1,0.01,NaN
2021-11-16,ph01,13,1,1,8,2.609375,1,3.384824,1,0.01,NaN
2021-11-16,ph01,13,1,1,8,3.442479,2,3.907629,1,0.01,NaN
2021-11-16,ph01,13,1,1,8,4.313835,1,4.963389,1,0.01,NaN
2021-11-16,ph01,13,1,1,8,5.167314,2,5.648798,1,0.01,NaN
2021-11-16,ph01,13,1,1,8,6.045683,2,6.593901,1,0.01,NaN
2021-11-16,ph01,13,1,1,8,6.938909,2,7.42959,1,0.01,NaN
2021-11-16,ph01,13,1,1,8,7.959579,1,8.427665,0,0.01,NaN
2021-11-16,ph01,14,1,1,8,1.609546,1,2.105355,0,0.01,NaN
2021-11-16,ph01,14,1,1,8,2.444707,2,2.952914,1,0.01,NaN
2021-11-16,ph01,14,1,1,8,3.320832,1,3.763132,0,0.01,NaN
2021-11-16,ph01,14,1,1,8,4.16491,2,4.673768,1,0.01,NaN
2021-11-16,ph01,14,1,1,8,5.034586,1,5.508272,0,0.01,NaN
2021-11-16,ph01,14,1,1,8,5.877913,2,6.475749,1,0.01,NaN
2021-11-16,ph01,14,1,1,8,6.751788,1,7.33027,0,0.01,NaN
2021-11-16,ph01,14,1,1,8,7.746415,2,8.369041,1,0.01,NaN
2021-11-16,ph01,15,1,1,7,1.777219,2,2.254636,1,0.01,NaN
2021-11-16,ph01,15,1,1,7,2.654436,2,3.120788,1,0.01,NaN
2021-11-16,ph01,15,1,1,7,3.541934,2,4.009372,1,0.01,NaN
2021-11-16,ph01,15,1,1,7,4.430986,2,4.897248,1,0.01,NaN
2021-11-16,ph01,15,1,1,7,5.325253,2,5.764093,1,0.01,NaN
2021-11-16,ph01,15,1,1,7,6.208256,2,6.663577,1,0.01,NaN
2021-11-16,ph01,15,1,1,7,7.235417,2,7.644118,1,0.01,NaN
2021-11-16,ph01,16,1,1,8,1.775249,1,2.16867,0,0.01,NaN
2021-11-16,ph01,16,1,1,8,2.614279,1,3.118265,0,0.01,NaN
2021-11-16,ph01,16,1,1,8,3.465127,1,3.963362,0,0.01,NaN
2021-11-16,ph01,16,1,1,8,4.306997,1,4.856927,0,0.01,NaN
2021-11-16,ph01,16,1,1,8,5.144236,1,0,0,0.01,NaN
2021-11-16,ph01,16,1,1,8,5.988724,1,6.067226,0,0.01,NaN
2021-11-16,ph01,16,1,1,8,6.988204,2,7.561781,1,0.01,6.6336
2021-11-16,ph01,16,1,1,8,7.984549,1,8.572397,0,0.01,6.6336
2021-11-16,ph01,17,1,1,7,1.60085,2,2.133696,1,0.01,NaN
2021-11-16,ph01,17,1,1,7,2.477043,2,2.921731,1,0.01,NaN
2021-11-16,ph01,17,1,1,7,3.367548,2,3.833919,1,0.01,NaN
2021-11-16,ph01,17,1,1,7,4.24155,2,0,0,0.01,NaN
2021-11-16,ph01,17,1,1,7,5.081217,2,5.538837,1,0.01,NaN
2021-11-16,ph01,17,1,1,7,5.974441,2,6.471348,1,0.01,NaN
2021-11-16,ph01,17,1,1,7,6.863114,1,0,0,0.01,NaN
2021-11-16,ph01,18,1,1,8,1.815191,1,2.337627,0,0.01,NaN
2021-11-16,ph01,18,1,1,8,2.655446,2,3.154421,1,0.01,NaN
2021-11-16,ph01,18,1,1,8,3.53183,1,3.965114,0,0.01,NaN
2021-11-16,ph01,18,1,1,8,4.365416,1,4.845532,1,0.01,NaN
2021-11-16,ph01,18,1,1,8,5.206044,1,5.797677,1,0.01,NaN
2021-11-16,ph01,18,1,1,8,6.040266,1,6.652398,1,0.01,NaN
2021-11-16,ph01,18,1,1,8,7.468924,1,8.012402,1,0.01,NaN
2021-11-16,ph01,18,1,1,8,8.312039,2,8.907369,1,0.01,NaN
2021-11-16,ph01,19,1,1,8,1.715938,1,2.387993,0,0.01,NaN
2021-11-16,ph01,19,1,1,8,2.554358,1,3.274167,1,0.01,NaN
2021-11-16,ph01,19,1,1,8,3.392041,2,3.974393,1,0.01,NaN
2021-11-16,ph01,19,1,1,8,4.285499,1,4.802301,0,0.01,NaN
2021-11-16,ph01,19,1,1,8,5.124419,1,5.782364,1,0.01,NaN
2021-11-16,ph01,19,1,1,8,6.147194,1,6.719266,1,0.01,NaN
2021-11-16,ph01,19,1,1,8,6.986705,2,7.490287,1,0.01,NaN
2021-11-16,ph01,19,1,1,8,7.884756,1,8.534578,1,0.01,NaN
2021-11-16,ph01,20,1,1,7,1.327168,1,1.920792,0,0.01,NaN
2021-11-16,ph01,20,1,1,7,2.1656,2,2.654831,1,0.01,NaN
2021-11-16,ph01,20,1,1,7,3.065332,2,3.546126,1,0.01,NaN
2021-11-16,ph01,20,1,1,7,3.937609,1,4.402233,0,0.01,NaN
2021-11-16,ph01,20,1,1,7,4.774427,2,5.264627,1,0.01,NaN
2021-11-16,ph01,20,1,1,7,5.653445,1,6.265913,0,0.01,NaN
2021-11-16,ph01,20,1,1,7,6.490023,1,7.198591,0,0.01,NaN
2021-11-16,ph01,21,1,1,8,1.636972,1,2.341866,1,0.01,NaN
2021-11-16,ph01,21,1,1,8,2.48641,1,2.992191,1,0.01,NaN
2021-11-16,ph01,21,1,1,8,3.322669,2,3.833764,1,0.01,NaN
2021-11-16,ph01,21,1,1,8,4.217546,1,4.696365,0,0.01,NaN
2021-11-16,ph01,21,1,1,8,5.051888,2,5.501662,1,0.01,NaN
2021-11-16,ph01,21,1,1,8,5.937573,1,6.339332,0,0.01,NaN
2021-11-16,ph01,21,1,1,8,6.77816,2,7.215181,1,0.01,NaN
2021-11-16,ph01,21,1,1,8,7.661111,1,8.171428,0,0.01,NaN
2021-11-16,ph01,22,1,1,8,1.587935,2,2.088425,1,0.01,NaN
2021-11-16,ph01,22,1,1,8,2.470425,1,2.947396,0,0.01,NaN
2021-11-16,ph01,22,1,1,8,3.313974,1,3.820793,1,0.01,NaN
2021-11-16,ph01,22,1,1,8,4.165834,1,4.671263,1,0.01,NaN
2021-11-16,ph01,22,1,1,8,5.014832,1,5.536394,1,0.01,NaN
2021-11-16,ph01,22,1,1,8,5.850148,1,6.374943,1,0.01,NaN
2021-11-16,ph01,22,1,1,8,6.697052,2,7.201987,1,0.01,NaN
2021-11-16,ph01,22,1,1,8,7.572614,2,8.222569,1,0.01,NaN
2021-11-16,ph01,23,1,1,8,1.714138,2,2.230382,1,0.01,NaN
2021-11-16,ph01,23,1,1,8,2.606933,2,3.062679,1,0.01,NaN
2021-11-16,ph01,23,1,1,8,3.484432,1,4.067769,0,0.01,NaN
2021-11-16,ph01,23,1,1,8,4.324,2,4.834171,1,0.01,NaN
2021-11-16,ph01,23,1,1,8,5.199696,2,5.661593,1,0.01,NaN
2021-11-16,ph01,23,1,1,8,6.06752,2,6.594204,1,0.01,NaN
2021-11-16,ph01,23,1,1,8,7.061406,1,7.500206,0,0.01,NaN
2021-11-16,ph01,23,1,1,8,7.905254,2,8.443246,1,0.01,NaN
2021-11-16,ph01,24,1,1,8,1.598942,1,2.243433,1,0.01,NaN
2021-11-16,ph01,24,1,1,8,2.443658,1,3.042171,1,0.01,NaN
2021-11-16,ph01,24,1,1,8,3.277206,1,3.797711,1,0.01,NaN
2021-11-16,ph01,24,1,1,8,4.11447,2,4.690239,1,0.01,NaN
2021-11-16,ph01,24,1,1,8,4.991973,2,5.495854,1,0.01,NaN
2021-11-16,ph01,24,1,1,8,5.86202,2,6.408347,1,0.01,NaN
2021-11-16,ph01,24,1,1,8,6.7411,2,7.260705,1,0.01,NaN
2021-11-16,ph01,24,1,1,8,7.907465,1,8.566886,1,0.01,NaN
2021-11-16,ph01,25,1,1,8,1.803125,2,2.318203,1,0.01,NaN
2021-11-16,ph01,25,1,1,8,2.692266,2,3.157487,1,0.01,NaN
2021-11-16,ph01,25,1,1,8,3.574853,2,4.008372,1,0.01,NaN
2021-11-16,ph01,25,1,1,8,4.473977,1,5.307603,0,0.01,NaN
2021-11-16,ph01,25,1,1,8,5.336487,2,5.883473,1,0.01,NaN
2021-11-16,ph01,25,1,1,8,6.217845,2,6.734614,1,0.01,NaN
2021-11-16,ph01,25,1,1,8,7.117721,2,7.739389,1,0.01,NaN
2021-11-16,ph01,25,1,1,8,7.997791,1,8.544035,1,0.01,NaN
2021-11-16,ph01,26,1,1,8,1.584077,2,2.110491,1,0.01,NaN
2021-11-16,ph01,26,1,1,8,2.46577,1,2.928173,0,0.01,NaN
2021-11-16,ph01,26,1,1,8,3.300471,2,3.805142,1,0.01,NaN
2021-11-16,ph01,26,1,1,8,4.193011,1,4.835025,1,0.01,NaN
2021-11-16,ph01,26,1,1,8,5.037232,2,5.546215,1,0.01,NaN
2021-11-16,ph01,26,1,1,8,5.917542,2,6.541791,1,0.01,NaN
2021-11-16,ph01,26,1,1,8,6.787402,1,7.496956,0,0.01,NaN
2021-11-16,ph01,26,1,1,8,7.62998,2,8.186666,1,0.01,NaN
2021-11-16,ph01,27,1,1,8,1.759316,2,2.252807,1,0.01,NaN
2021-11-16,ph01,27,1,1,8,2.65347,2,3.098406,1,0.01,NaN
2021-11-16,ph01,27,1,1,8,3.531817,1,4.059212,0,0.01,NaN
2021-11-16,ph01,27,1,1,8,4.369373,1,4.868535,0,0.01,NaN
2021-11-16,ph01,27,1,1,8,5.206529,2,5.693718,1,0.01,NaN
2021-11-16,ph01,27,1,1,8,6.110904,2,6.547511,1,0.01,NaN
2021-11-16,ph01,27,1,1,8,6.982966,1,7.42208,0,0.01,NaN
2021-11-16,ph01,27,1,1,8,7.845755,2,8.388757,1,0.01,NaN
2021-11-16,ph01,28,1,1,8,1.692461,1,2.415956,1,0.01,NaN
2021-11-16,ph01,28,1,1,8,2.527033,1,2.942167,1,0.01,NaN
2021-11-16,ph01,28,1,1,8,3.380493,1,3.826078,1,0.01,NaN
2021-11-16,ph01,28,1,1,8,4.219623,1,4.746868,0,0.01,NaN
2021-11-16,ph01,28,1,1,8,5.069912,1,5.74177,1,0.01,NaN
2021-11-16,ph01,28,1,1,8,5.912076,2,6.547273,1,0.01,NaN
2021-11-16,ph01,28,1,1,8,6.908782,2,7.534764,1,0.01,NaN
2021-11-16,ph01,28,1,1,8,7.94711,1,8.568861,1,0.01,NaN
2021-11-16,ph01,29,1,1,7,1.692753,2,2.51356,1,0.01,NaN
2021-11-16,ph01,29,1,1,7,2.58778,2,3.186623,1,0.01,NaN
2021-11-16,ph01,29,1,1,7,3.454592,2,3.964482,1,0.01,NaN
2021-11-16,ph01,29,1,1,7,4.33997,2,4.774477,1,0.01,NaN
2021-11-16,ph01,29,1,1,7,5.230793,2,5.624901,1,0.01,NaN
2021-11-16,ph01,29,1,1,7,6.103039,1,6.652733,1,0.01,NaN
2021-11-16,ph01,29,1,1,7,6.941942,1,7.535264,1,0.01,NaN
2021-11-16,ph01,30,1,1,7,1.134856,1,1.883363,1,0.01,NaN
2021-11-16,ph01,30,1,1,7,1.983225,1,2.505125,1,0.01,NaN
2021-11-16,ph01,30,1,1,7,2.826773,2,3.36457,1,0.01,NaN
2021-11-16,ph01,30,1,1,7,3.705512,1,4.220167,0,0.01,NaN
2021-11-16,ph01,30,1,1,7,4.543921,1,5.237248,0,0.01,NaN
2021-11-16,ph01,30,1,1,7,5.587597,2,6.109585,1,0.01,NaN
2021-11-16,ph01,30,1,1,7,6.797022,2,7.331192,1,0.01,NaN
2021-11-16,ph01,31,1,1,8,1.776936,2,2.26497,1,0.01,NaN
2021-11-16,ph01,31,1,1,8,2.655491,2,3.132285,1,0.01,NaN
2021-11-16,ph01,31,1,1,8,3.529969,1,4.120955,0,0.01,NaN
2021-11-16,ph01,31,1,1,8,4.365852,2,4.870247,1,0.01,NaN
2021-11-16,ph01,31,1,1,8,5.24096,1,5.712744,0,0.01,NaN
2021-11-16,ph01,31,1,1,8,6.091486,2,6.618412,1,0.01,NaN
2021-11-16,ph01,31,1,1,8,6.974853,2,7.441736,1,0.01,NaN
2021-11-16,ph01,31,1,1,8,7.868937,1,8.633779,0,0.01,NaN
2021-11-16,ph01,32,1,1,8,1.83621,2,2.3216,1,0.01,NaN
2021-11-16,ph01,32,1,1,8,2.715699,2,3.198448,1,0.01,NaN
2021-11-16,ph01,32,1,1,8,3.609444,2,4.072073,1,0.01,NaN
2021-11-16,ph01,32,1,1,8,4.487765,2,4.949243,1,0.01,NaN
2021-11-16,ph01,32,1,1,8,5.358178,2,5.796407,1,0.01,NaN
2021-11-16,ph01,32,1,1,8,6.230666,2,6.680979,1,0.01,NaN
2021-11-16,ph01,32,1,1,8,7.101915,1,7.651489,0,0.01,NaN
2021-11-16,ph01,32,1,1,8,7.940979,1,8.552029,1,0.01,NaN
2021-11-16,ph01,33,1,1,8,1.552444,1,2.259318,1,0.01,NaN
2021-11-16,ph01,33,1,1,8,2.403351,1,2.941849,1,0.01,NaN
2021-11-16,ph01,33,1,1,8,3.251989,1,3.737598,1,0.01,NaN
2021-11-16,ph01,33,1,1,8,4.097574,1,4.618213,1,0.01,NaN
2021-11-16,ph01,33,1,1,8,4.939638,2,5.55287,1,0.01,NaN
2021-11-16,ph01,33,1,1,8,5.902822,1,6.7297,0,0.01,NaN
2021-11-16,ph01,33,1,1,8,6.752005,2,7.385634,1,0.01,NaN
2021-11-16,ph01,33,1,1,8,7.619468,1,8.287969,1,0.01,NaN
2021-11-16,ph01,34,1,1,7,1.665383,1,2.265646,1,0.01,NaN
2021-11-16,ph01,34,1,1,7,2.49912,2,3.243556,1,0.01,NaN
2021-11-16,ph01,34,1,1,7,3.398858,1,4.009211,1,0.01,NaN
2021-11-16,ph01,34,1,1,7,4.242187,1,4.776328,1,0.01,NaN
2021-11-16,ph01,34,1,1,7,5.097529,1,5.664176,1,0.01,NaN
2021-11-16,ph01,34,1,1,7,5.936492,1,6.719635,1,0.01,NaN
2021-11-16,ph01,34,1,1,7,6.787436,1,7.400314,1,0.01,NaN
2021-11-16,ph01,35,1,1,7,1.599714,2,2.063325,1,0.01,NaN
2021-11-16,ph01,35,1,1,7,2.487314,1,3.027406,1,0.01,NaN
2021-11-16,ph01,35,1,1,7,3.341451,1,3.962821,1,0.01,NaN
2021-11-16,ph01,35,1,1,7,4.191193,2,4.82602,1,0.01,NaN
2021-11-16,ph01,35,1,1,7,5.070486,1,5.641494,1,0.01,NaN
2021-11-16,ph01,35,1,1,7,5.903073,2,6.545733,0,0.02,NaN
2021-11-16,ph01,35,1,1,7,8.011606,2,8.622833,0,0.03,NaN
2021-11-16,ph01,36,1,1,7,1.808505,1,0,0,0.03,NaN
2021-11-16,ph01,36,1,1,7,2.647467,1,3.17484,1,0.03,NaN
2021-11-16,ph01,36,1,1,7,3.4859,1,3.969158,1,0.03,NaN
2021-11-16,ph01,36,1,1,7,4.325349,1,0,0,0.03,NaN
2021-11-16,ph01,36,1,1,7,5.185236,1,5.561914,1,0.03,NaN
2021-11-16,ph01,36,1,1,7,6.027581,1,6.439728,1,0.03,NaN
2021-11-16,ph01,36,1,1,7,6.874461,1,7.259027,1,0.03,NaN
2021-11-16,ph01,37,1,1,7,1.519648,2,1.989008,1,0.02,NaN
2021-11-16,ph01,37,1,1,7,2.423131,2,2.868765,1,0.02,NaN
2021-11-16,ph01,37,1,1,7,3.331092,1,3.915099,1,0.02,NaN
2021-11-16,ph01,37,1,1,7,4.184697,1,4.740981,1,0.02,NaN
2021-11-16,ph01,37,1,1,7,5.024067,2,5.577981,1,0.01,NaN
2021-11-16,ph01,37,1,1,7,5.928963,2,6.440475,1,0.01,NaN
2021-11-16,ph01,37,1,1,7,6.946889,1,7.477451,1,0.01,NaN
2021-11-16,ph01,38,1,1,8,1.644089,2,2.132624,1,0.01,NaN
2021-11-16,ph01,38,1,1,8,2.514832,1,3.114002,1,0.01,NaN
2021-11-16,ph01,38,1,1,8,3.357673,2,3.961309,1,0.01,NaN
2021-11-16,ph01,38,1,1,8,4.225624,1,4.897844,1,0.01,NaN
2021-11-16,ph01,38,1,1,8,5.07534,2,5.668143,1,0.01,NaN
2021-11-16,ph01,38,1,1,8,5.968366,2,6.508019,1,0.01,NaN
2021-11-16,ph01,38,1,1,8,6.841362,1,7.445886,1,0.01,NaN
2021-11-16,ph01,38,1,1,8,7.690981,2,8.36727,1,0.01,NaN
2021-11-16,ph01,39,1,1,7,1.761981,2,2.264444,1,0.01,NaN
2021-11-16,ph01,39,1,1,7,2.655605,2,3.122176,1,0.01,NaN
2021-11-16,ph01,39,1,1,7,3.53179,2,3.98836,1,0.01,NaN
2021-11-16,ph01,39,1,1,7,4.410037,1,4.915341,1,0.01,NaN
2021-11-16,ph01,39,1,1,7,5.254669,2,5.710743,1,0.01,NaN
2021-11-16,ph01,39,1,1,7,6.131784,2,6.784495,1,0.01,NaN
2021-11-16,ph01,39,1,1,7,7.010303,2,7.642472,0,0.02,NaN
2021-11-16,ph01,40,0,0,7,1.595171,1,2.32109,1,0.02,NaN
2021-11-16,ph01,40,0,0,7,2.431919,1,2.981597,1,0.02,NaN
2021-11-16,ph01,40,0,0,7,3.286886,1,3.719977,1,0.02,NaN
2021-11-16,ph01,40,0,0,7,4.130726,1,4.548199,1,0.02,NaN
2021-11-16,ph01,40,0,0,7,4.991908,1,5.363363,1,0.02,NaN
2021-11-16,ph01,40,0,0,7,5.837351,1,6.104023,1,0.02,NaN
2021-11-16,ph01,40,0,0,7,6.679058,2,6.971991,0,0.03,NaN
2021-11-16,ph01,41,0,0,8,1.666659,1,2.163904,1,0.03,NaN
2021-11-16,ph01,41,0,0,8,2.509279,1,3.294333,1,0.03,NaN
2021-11-16,ph01,41,0,0,8,3.349893,1,3.918667,1,0.03,NaN
2021-11-16,ph01,41,0,0,8,4.19772,2,4.738558,1,0.03,NaN
2021-11-16,ph01,41,0,0,8,5.095366,1,5.741171,1,0.03,NaN
2021-11-16,ph01,41,0,0,8,5.929935,2,6.724181,1,0.03,5.842328
2021-11-16,ph01,41,0,0,8,7.434941,1,8.018303,1,0.03,5.842328
2021-11-16,ph01,42,0,0,8,8.283498,1,0,0,0.03,5.842328
2021-11-16,ph01,42,0,0,8,1.568922,2,2.069193,1,0.03,NaN
2021-11-16,ph01,42,0,0,8,2.474329,1,3.06355,1,0.03,NaN
2021-11-16,ph01,42,0,0,8,3.335752,2,3.818694,1,0.03,NaN
2021-11-16,ph01,42,0,0,8,4.239225,2,4.728122,1,0.03,NaN
2021-11-16,ph01,42,0,0,8,5.161584,1,5.756599,1,0.03,NaN
2021-11-16,ph01,42,0,0,8,6.167462,1,6.729776,1,0.03,NaN
2021-11-16,ph01,42,0,0,8,7.005126,2,7.590353,1,0.03,NaN
2021-11-16,ph01,42,0,0,8,7.915568,2,8.473371,1,0.03,NaN
2021-11-16,ph01,43,0,0,7,1.055192,1,1.642721,1,0.03,NaN
2021-11-16,ph01,43,0,0,7,1.913542,1,2.564427,1,0.03,NaN
2021-11-16,ph01,43,0,0,7,2.753347,2,0,0,0.03,NaN
2021-11-16,ph01,43,0,0,7,3.662195,2,4.118771,1,0.03,NaN
2021-11-16,ph01,43,0,0,7,4.563099,2,5.051524,1,0.03,NaN
2021-11-16,ph01,43,0,0,7,5.523003,1,6.062884,1,0.03,NaN
2021-11-16,ph01,43,0,0,7,6.362696,2,6.967781,1,0.03,NaN
2021-11-16,ph01,44,0,0,7,1.804773,2,2.31133,1,0.03,NaN
2021-11-16,ph01,44,0,0,7,2.704736,1,3.515122,0,0.03,NaN
2021-11-16,ph01,44,0,0,7,3.553487,1,0,0,0.03,NaN
2021-11-16,ph01,44,0,0,7,4.398163,1,0,0,0.03,NaN
2021-11-16,ph01,44,0,0,7,5.229966,2,0,0,0.03,NaN
