date,participant,trial,nTarg,targOnset,targFlash,targRT,targCor,targGap,FA_rt,isPrac,isStationary
2021-11-12,davidarvo,80,8,6.976957,2,7.44338,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,80,8,7.876494,1,8.461901,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,81,8,1.726999,2,2.214349,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,81,8,2.619894,2,3.102842,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,81,8,3.502093,2,3.957971,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,81,8,4.40268,1,4.953869,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,81,8,5.241095,1,5.822302,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,81,8,6.087749,2,6.672535,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,81,8,6.980717,1,7.44116,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,81,8,7.830695,2,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,82,8,1.634596,1,2.150988,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,82,8,2.474165,2,3.042761,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,82,8,3.377764,2,4.093578,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,82,8,4.263462,1,4.731937,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,82,8,5.099508,2,5.720509,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,82,8,5.997873,2,6.614363,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,82,8,6.895404,2,7.420041,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,82,8,7.775033,2,8.289084,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,83,8,1.667425,1,2.133057,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,83,8,2.519274,1,3.107813,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,83,8,3.379259,1,3.868309,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,83,8,4.219238,2,4.754328,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,83,8,5.102918,2,5.626158,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,83,8,5.982339,1,6.497778,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,83,8,6.819067,2,7.328104,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,83,8,8.117257,1,8.674493,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,84,7,1.733565,2,2.327765,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,84,7,2.630341,1,3.063538,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,84,7,3.466606,1,3.963312,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,84,7,4.306747,1,4.758172,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,84,7,5.141515,2,5.650638,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,84,7,6.028605,1,6.440748,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,84,7,8.195017,2,8.783527,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,85,8,1.803671,2,2.231117,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,85,8,2.696832,2,3.231765,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,85,8,3.575213,1,4.325012,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,85,8,4.413785,1,4.952537,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,85,8,5.251478,1,5.630631,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,85,8,6.10702,1,6.532359,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,85,8,6.945672,2,7.477197,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,85,8,7.839275,2,8.494757,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,86,8,1.731579,1,2.197169,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,86,8,2.568571,2,3.094642,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,86,8,3.452724,2,3.954624,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,86,8,4.352835,1,5.084299,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,86,8,5.209706,2,5.761895,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,86,8,6.195368,1,6.583268,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,86,8,7.167246,2,7.658308,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,86,8,8.071523,2,8.705331,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,87,8,1.808488,1,2.330417,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,87,8,2.641843,1,3.129854,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,87,8,3.497115,2,3.995852,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,87,8,4.385509,2,4.881529,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,87,8,5.284819,1,5.753016,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,87,8,6.139801,1,6.638533,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,87,8,6.973738,1,7.446285,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,87,8,7.816982,2,8.317643,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,88,7,1.476497,2,2.042487,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,88,7,2.375299,1,2.860265,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,88,7,3.228006,2,3.796216,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,88,7,4.118567,1,4.596064,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,88,7,4.974057,1,5.57933,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,88,7,5.813148,1,6.362254,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,88,7,7.062257,2,7.730618,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,89,8,1.776179,1,2.263582,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,89,8,2.609268,2,3.130697,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,89,8,3.4975,1,4.029234,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,89,8,4.332137,1,4.841053,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,89,8,5.174386,2,5.756567,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,89,8,6.068975,2,6.584398,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,89,8,6.950912,2,7.494909,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,89,8,7.838864,1,8.367431,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,90,8,1.776158,2,2.385921,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,90,8,2.675866,2,3.197852,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,90,8,3.564132,2,4.075414,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,90,8,4.447182,2,4.98615,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,90,8,5.340184,2,5.952289,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,90,8,6.239277,1,6.727922,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,90,8,7.078663,2,7.627929,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,90,8,7.983042,2,8.506766,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,91,8,1.831652,1,2.389675,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,91,8,2.675347,1,3.242215,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,91,8,3.513758,1,3.973351,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,91,8,4.352705,2,4.750245,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,91,8,5.253767,1,5.846979,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,91,8,6.116462,1,6.605546,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,91,8,6.961396,1,7.572536,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,91,8,7.806288,1,8.523496,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,92,8,1.56363,1,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,92,8,2.419712,2,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,92,8,3.260827,2,3.829619,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,92,8,4.162586,1,4.65209,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,92,8,5.072603,2,5.662225,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,92,8,6.227669,2,6.742488,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,92,8,7.29563,2,7.938254,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,92,8,8.177017,1,8.690369,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,93,8,1.642258,1,2.108875,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,93,8,2.476083,2,3.269822,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,93,8,3.360449,1,3.962866,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,93,8,4.218646,1,4.663648,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,93,8,5.06201,1,5.524961,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,93,8,5.902359,2,6.374046,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,93,8,6.784832,2,7.286988,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,93,8,7.684561,2,8.257237,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,94,8,1.474893,1,1.907315,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,94,8,2.326939,1,2.819762,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,94,8,3.163211,2,3.651227,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,94,8,4.040998,1,4.513437,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,94,8,4.882354,1,5.351181,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,94,8,5.717625,1,6.184869,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,94,8,6.579406,1,6.990638,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,94,8,7.417674,2,7.884637,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,95,8,1.809335,2,2.301068,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,95,8,2.696417,2,3.173183,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,95,8,3.590499,2,4.084917,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,95,8,4.485038,2,5.161814,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,95,8,5.363245,2,5.890437,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,95,8,6.259341,2,6.784493,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,95,8,7.13747,1,7.671734,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,95,8,7.971964,2,8.58889,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,96,7,1.504,1,2.057636,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,96,7,2.347154,1,2.809176,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,96,7,3.205788,2,3.690391,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,96,7,4.091031,2,4.546235,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,96,7,4.988422,1,5.536864,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,96,7,5.823301,1,6.479828,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,96,7,6.661703,1,7.222546,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,97,7,1.099839,1,1.613865,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,97,7,1.935696,1,2.617561,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,97,7,2.77317,1,3.246181,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,97,7,3.611962,2,4.168424,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,97,7,4.51153,1,4.96729,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,97,7,5.413408,2,5.873827,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,97,7,8.155046,1,8.685014,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,98,8,1.700936,1,2.131381,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,98,8,2.54553,2,3.061895,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,98,8,3.43113,1,3.842043,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,98,8,4.274689,1,4.719038,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,98,8,5.127933,1,5.551943,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,98,8,5.961003,1,6.376857,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,98,8,6.794993,1,7.211791,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,98,8,7.645702,2,8.086069,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,99,7,1.636948,1,2.12025,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,99,7,2.475194,1,2.908535,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,99,7,3.31955,1,3.741144,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,99,7,4.163955,1,4.537769,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,99,7,5.007691,2,5.330245,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,99,7,5.907396,1,6.238682,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,99,7,6.765871,2,7.094965,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,100,8,1.798399,1,2.286476,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,100,8,2.631252,1,3.119288,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,100,8,3.475471,1,4.18543,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,100,8,4.308328,1,4.870826,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,100,8,5.152194,2,5.696238,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,100,8,6.096523,2,6.666323,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,100,8,7.217107,1,7.76208,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,100,8,8.162333,1,8.72761,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,101,7,1.298404,2,1.897057,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,101,7,2.186248,1,2.675762,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,101,7,3.029837,2,3.531883,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,101,7,3.916153,2,4.456529,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,101,7,4.807724,2,5.574645,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,101,7,5.701501,1,6.250074,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,101,7,6.690045,1,7.107112,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,102,7,1.687721,1,2.119375,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,102,7,2.542717,1,2.962815,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,102,7,3.386095,2,3.782107,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,102,7,4.281042,1,4.941452,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,102,7,5.119018,1,5.59656,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,102,7,5.95826,1,6.395121,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,102,7,6.796306,2,7.403689,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,103,7,1.486368,2,2.079021,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,103,7,2.389702,2,2.9757,1,0.01250001,2.234258,0,0
2021-11-12,davidarvo,103,7,3.288415,2,3.814967,1,0.01250001,2.234258,0,0
2021-11-12,davidarvo,103,7,4.208936,2,4.707939,1,0.01250001,2.234258,0,0
2021-11-12,davidarvo,103,7,5.116942,2,5.62992,1,0.01250001,2.234258,0,0
2021-11-12,davidarvo,103,7,6.015236,2,6.518557,1,0.01250001,2.234258,0,0
2021-11-12,davidarvo,103,7,7.579462,2,8.182824,1,0.01250001,2.234258,0,0
2021-11-12,davidarvo,104,8,1.714312,2,2.312835,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,104,8,2.611941,1,3.090155,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,104,8,3.447644,2,4.068425,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,104,8,4.333896,1,4.811339,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,104,8,5.186235,2,5.757053,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,104,8,6.067824,2,6.599701,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,104,8,6.965834,2,7.523762,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,104,8,8.198833,1,8.756752,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,105,8,1.415175,2,2.031301,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,105,8,2.319088,1,2.906519,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,105,8,3.162214,2,3.708314,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,105,8,4.040953,2,4.56304,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,105,8,4.94066,2,5.572365,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,105,8,5.839314,1,6.417053,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,105,8,6.672227,2,7.282989,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,105,8,7.572198,1,8.127407,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,106,7,1.360873,2,1.98438,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,106,7,2.239957,1,2.783438,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,106,7,3.083627,1,3.561571,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,106,7,3.917529,1,4.613352,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,106,7,4.760532,2,5.341117,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,106,7,5.652373,1,6.249298,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,106,7,7.938456,2,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,107,8,1.786906,2,2.375672,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,107,8,2.674769,2,3.329926,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,107,8,3.574812,1,4.157262,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,107,8,4.418393,2,5.057701,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,107,8,5.314333,2,6.062424,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,107,8,6.195459,2,6.75743,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,107,8,7.085747,2,7.624564,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,107,8,7.98429,2,8.556367,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,108,8,1.621139,2,2.198718,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,108,8,2.509256,2,3.109076,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,108,8,3.387442,2,3.897999,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,108,8,4.275694,2,4.868009,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,108,8,5.152551,2,5.753147,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,108,8,6.030882,1,6.529797,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,108,8,7.052561,1,7.540467,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,108,8,7.895816,2,8.506531,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,109,7,1.44295,1,2.049558,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,109,7,2.275676,1,2.753396,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,109,7,3.111973,1,3.582493,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,109,7,3.949789,2,4.681372,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,109,7,4.836896,1,5.397849,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,109,7,5.675858,2,6.236171,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,109,7,6.568425,1,7.201735,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,110,8,1.654125,2,2.232382,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,110,8,2.543009,1,3.03134,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,110,8,3.387052,1,3.808925,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,110,8,4.231743,1,4.663819,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,110,8,5.074645,1,5.508146,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,110,8,5.919316,2,6.540858,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,110,8,6.808272,2,7.362945,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,110,8,7.696243,2,8.273209,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,111,7,1.499282,2,2.098991,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,111,7,2.387383,2,2.909817,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,111,7,3.276112,2,3.975516,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,111,7,4.164657,1,4.564926,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,111,7,4.997059,2,5.5306,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,111,7,5.87513,1,6.296535,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,111,7,6.708353,2,7.296912,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,112,7,1.232571,2,1.743604,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,112,7,2.121142,1,2.48814,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,112,7,2.964789,1,3.365304,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,112,7,3.809435,2,4.342238,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,112,7,4.697773,2,5.253004,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,112,7,5.752488,2,6.207844,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,112,7,6.641654,1,7.207354,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,113,7,1.454924,1,1.877299,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,113,7,2.298577,2,2.787808,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,113,7,3.183419,1,3.620816,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,113,7,4.017236,1,4.483682,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,113,7,4.864632,2,5.353112,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,113,7,5.789611,2,6.419591,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,113,7,6.687318,2,7.163015,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,114,8,1.603539,1,2.130727,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,114,8,2.442872,1,2.910218,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,114,8,3.275122,1,3.719125,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,114,8,4.131021,2,4.646509,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,114,8,5.030206,2,5.522068,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,114,8,5.919752,2,6.474495,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,114,8,6.81947,2,7.33217,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,114,8,7.785629,2,8.265653,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,115,8,1.393922,2,1.93213,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,115,8,2.275835,2,2.754563,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,115,8,3.165366,1,3.587185,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,115,8,3.998703,2,4.480807,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,115,8,4.887454,2,5.446779,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,115,8,5.773324,2,6.34169,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,115,8,6.652822,2,7.152616,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,115,8,7.53056,2,8.096419,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,116,8,1.725518,2,2.25054,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,116,8,2.609408,2,3.157007,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,116,8,3.487044,2,4.030158,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,116,8,4.376488,2,4.782856,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,116,8,5.263829,2,5.763159,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,116,8,6.152389,1,6.62361,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,116,8,6.985506,2,7.596086,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,116,8,7.873985,2,8.389132,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,117,7,1.670563,2,2.329516,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,117,7,2.55413,1,3.04299,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,117,7,3.398247,2,3.9538,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,117,7,4.2806,2,4.741398,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,117,7,5.175622,2,5.674238,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,117,7,6.065166,2,6.574487,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,117,7,6.951918,1,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,118,7,1.792709,2,2.428398,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,118,7,2.677074,2,3.253486,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,118,7,3.564401,1,4.024708,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,118,7,4.408103,1,4.919105,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,118,7,5.252549,2,5.802708,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,118,7,6.14149,2,6.629333,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,118,7,7.02578,2,7.483844,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,119,7,1.507528,1,1.909773,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,119,7,2.347267,1,2.824581,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,119,7,3.191356,1,3.635135,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,119,7,4.035385,1,4.456747,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,119,7,4.876576,1,5.300665,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,119,7,5.712308,2,6.156119,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,119,7,7.137712,2,7.745108,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,120,8,1.669556,2,2.193055,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,120,8,2.565487,1,3.009185,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,120,8,3.409937,2,3.996755,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,120,8,4.308929,2,5.047633,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,120,8,5.190827,2,5.731174,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,120,8,6.072549,2,6.786912,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,120,8,6.959213,2,7.577141,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,120,8,8.072114,1,8.584362,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,121,8,1.516109,2,2.064983,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,121,8,2.407646,2,2.95254,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,121,8,3.305819,2,3.852368,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,121,8,4.186391,1,4.70528,1,0.01250001,NaN,0,0
